scene,Center_x,Center_y,patch,patch_cal,category,Head_x,Head_y,Tail_x,Tail_y,UpperLeft_x,UpperLeft_y,LowerRight_x,LowerRight_y,Manual_Length,Center_longitude,Center_latitude,North_Direction,Chip_Direction,Incidence,Elevation,Slant_Range_Time,MMSI,Nav_Status,Rot,Sog,AIS_Longitude,AIS_Latitude,Projected_Latitude,Projected_Longitude,Cog,True_Head,AIS_Length,AIS_Width,Draught,Name,Ship_Type,Length_overall,Breadth_extreme,Elaborated_type,Gross_tonnage,Deadweight,patch_vv_label,patch_vh_label,patch_vv_actual_file,patch_vh_actual_file,patch_cal_vv_label,patch_cal_vh_label,patch_cal_vv_actual_file,patch_cal_vh_actual_file,patch_uint8_vv_label,patch_uint8_vh_label,patch_uint8_vv_actual_file,patch_uint8_vh_actual_file,patch_rgb_vv_label,patch_rgb_vh_label,patch_rgb_vv_actual_file,patch_rgb_vh_actual_file,polarization_vv,polarization_vh,main_polarization,available_polarizations,gfw_lookup_status,gfw_total,gfw_vessel_id,gfw_ssvid,gfw_name,gfw_flag,gfw_callsign,gfw_imo,gfw_shiptype,gfw_shiptype_source,gfw_geartype,gfw_geartype_source,gfw_self_period_from,gfw_self_period_to,gfw_registry_match,gfw_registry_ssvid,gfw_registry_name,gfw_registry_flag,gfw_registry_imo,gfw_registry_length_m,gfw_registry_width_m,gfw_registry_draught_m,gfw_registry_tonnage_gt,gfw_registry_deadweight,gfw_error,head_tail_status,head_tail_method,head_tail_confidence,head_tail_pixel_resolution_m,head_tail_length_pixels,sar_axis_bearing_mod180,sar_axis_elongation,sar_axis_component_area,sar_axis_threshold_percentile,sar_axis_consistency_deg,ais_motion_bearing,ais_motion_distance_km,ais_before_timestamp,ais_after_timestamp,ais_before_lat,ais_before_lon,ais_after_lat,ais_after_lon,ais_nearest_scene_distance_km,axis_ais_angle_difference_deg,head_tail_error,head_tail_pass2_status,head_tail_pass2_error,head_tail_axis_source,head_tail_vv_axis_bearing_mod180,head_tail_vh_axis_bearing_mod180,head_tail_cross_pol_difference_deg,gfw_sar_bearing_status,gfw_sar_bearing,gfw_sar_bearing_feature_id,gfw_sar_bearing_timestamp,gfw_sar_bearing_match_distance_m,gfw_sar_bearing_existing_head_difference_deg,gfw_sar_bearing_error,gfw_dataset,gfw_registry_tonnage_gt_source,gfw_registry_deadweight_source,IMO,GT,DWT,IMO_source,GT_source,DWT_source,UpperLeft_LowerRight_status,UpperLeft_LowerRight_source,IMO_source_url,GT_source_url,vesselfinder_gt,vesselfinder_imo,vesselfinder_mmsi,vesselfinder_name,vesselfinder_source_url,vesselfinder_gt_status,vesselfinder_imo_status,boat_agent_imo,boat_agent_gt,boat_agent_name,boat_agent_source_url,boat_agent_imo_status,DWT_source_url,shipxplorer_imo,shipxplorer_gt,shipxplorer_dwt,shipxplorer_name,shipxplorer_source_url,shipxplorer_status,patch_size,source_dataset,Name_source,Length_overall_source,Length_overall_source_url
S1A_IW_GRDH_1SDV_20260203T104128_20260203T104157_063053_07E9B4_E4AE,17002,9724,Passenger_x17002_y9724_vv.tif,Passenger_x17002_y9724_vv.tif,Passenger,17006,9726,16998,9722,16970,9692,17034,9756,86.90448,115.89340647426565,-8.654158469153879,,,,,,525005223,,,,,,,,,,,,,DHARMA FERRY 8,PASSENGER,,,Passenger,2877,,Passenger_x17002_y9724_vv.tif,Passenger_x17002_y9724_vh.tif,Passenger_x17002_y9724_vv.tif,Passenger_x17002_y9724_vh.tif,Passenger_x17002_y9724_vv.tif,Passenger_x17002_y9724_vh.tif,Passenger_x17002_y9724_vv.tif,Passenger_x17002_y9724_vh.tif,Passenger_x17002_y9724_vv.tif,Passenger_x17002_y9724_vh.tif,Passenger_x17002_y9724_vv.tif,Passenger_x17002_y9724_vh.tif,Passenger_x17002_y9724_vv.png,Passenger_x17002_y9724_vh.png,Passenger_x17002_y9724_vv.png,Passenger_x17002_y9724_vh.png,VV,VH,VV,"VV,VH",matched,2,fd6856e3f-fcdb-a09d-8f20-0fb505d68554,525005223,DHARMA FERRY 8,IDN,POZI,9037941,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2013-11-17T15:58:26Z,2026-06-03T23:59:54Z,registry_ssvid_exact,525005223,DHARMAFERRY8,IDN,9037941,,,,2877,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,8.690448,,,,,,,,,,,,,,,,,not_run_for_passenger,,,,,,exact_scene_position_match,115.80000305175781,S1A_IW_GRDH_1SDV_20260203T104128_20260203T104157_063053_07E9B4_E4AE;115.8934060;-8.6541580,1770115303,0.07375349486236127,,,,GFW registryInfo.tonnageGt,,9037941,2877,,GFW selfReportedInfo.imo,GFW registryInfo.tonnageGt,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260303T100844_20260303T100912_063461_07F912_6A18,17258,19505,Passenger_x17258_y19505_vv.tif,Passenger_x17258_y19505_vv.tif,Passenger,17259,19503,17257,19507,17226,19473,17290,19537,49.0018082,124.00945331126591,-8.9056464288985,,,,,,525005038,,,,,,,,,,,,,WILIS,PASSENGER,,,Passenger,2620,,Passenger_x17258_y19505_vv.tif,Passenger_x17258_y19505_vh.tif,Passenger_x17258_y19505_vv.tif,Passenger_x17258_y19505_vh.tif,Passenger_x17258_y19505_vv.tif,Passenger_x17258_y19505_vh.tif,Passenger_x17258_y19505_vv.tif,Passenger_x17258_y19505_vh.tif,Passenger_x17258_y19505_vv.tif,Passenger_x17258_y19505_vh.tif,Passenger_x17258_y19505_vv.tif,Passenger_x17258_y19505_vh.tif,Passenger_x17258_y19505_vv.png,Passenger_x17258_y19505_vh.png,Passenger_x17258_y19505_vv.png,Passenger_x17258_y19505_vh.png,VV,VH,VV,"VV,VH",matched,2,f53e6ec4c-c911-1112-7603-c03cf21bdee4,525005038,WILIS,IDN,YFSR,9157210,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2012-11-01T02:11:18Z,2026-06-03T23:38:04Z,registry_ssvid_exact,525005038,WILIS,IDN,9157210,,,,2620,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,4.90018082,,,,,,,,,,,,,,,,,not_run_for_passenger,,,,,,exact_scene_position_match,29.0,S1A_IW_GRDH_1SDV_20260303T100844_20260303T100912_063461_07F912_6A18;124.0094530;-8.9056460,1772532538,0.058683035984711925,,,,GFW registryInfo.tonnageGt,,9157210,2620,,GFW selfReportedInfo.imo,GFW registryInfo.tonnageGt,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260216T112524_20260216T112549_063243_07F0C2_14CA,17387,11438,Passenger_x17387_y11438_vv.tif,Passenger_x17387_y11438_vv.tif,Passenger,17386,11439,17388,11437,17355,11406,17419,11470,23.6530933,103.48855919384964,1.0611233951554264,,,,,,525100864,,,,,,,,,,,,,PUTRI ANGGRENI 05,PASSENGER,35,6,Passenger,168,,Passenger_x17387_y11438_vv.tif,Passenger_x17387_y11438_vh.tif,Passenger_x17387_y11438_vv.tif,Passenger_x17387_y11438_vh.tif,Passenger_x17387_y11438_vv.tif,Passenger_x17387_y11438_vh.tif,Passenger_x17387_y11438_vv.tif,Passenger_x17387_y11438_vh.tif,Passenger_x17387_y11438_vv.tif,Passenger_x17387_y11438_vh.tif,Passenger_x17387_y11438_vv.tif,Passenger_x17387_y11438_vh.tif,Passenger_x17387_y11438_vv.png,Passenger_x17387_y11438_vh.png,Passenger_x17387_y11438_vv.png,Passenger_x17387_y11438_vh.png,VV,VH,VV,"VV,VH",matched,3,de00679cd-d52c-9884-7aae-edbb67f961be,525100864,PUTRI ANGGRENI 05,IDN,YB3345,,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2017-12-23T14:17:42Z,2026-06-03T10:21:13Z,,,,,,,,,,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,2.3653093299999997,,,,,,,,,,,,,,,,,not_run_for_passenger,,,,,,exact_scene_position_match,206.8,S1A_IW_GRDH_1SDV_20260216T112524_20260216T112549_063243_07F0C2_14CA;103.4885590;1.06112300,1771241137,0.0489400620968019,,,,,,8524650,168,,Tradlinx MMSI/IMO exact match,Dephub ISPS public list,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,https://www.tradlinx.com/en/vessel-tracking/132344-PUTRI-ANGGRENI-05-MMSI-525100864-IMO-8524650,https://ppid.dephub.go.id/fileupload/informasi-berkala/20200729141655.DATA_KAPAL_YANG_TELAH_MENDAPATKAN_ISPS_CODE.pdf,,,,,,,,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,Tradlinx Length/Width,
S1A_IW_GRDH_1SDV_20260211T220128_20260211T220153_063177_07EE44_39A6,17535,8351,Passenger_x17535_y8351_vv.tif,Passenger_x17535_y8351_vv.tif,Passenger,17538,8352,17532,8350,17503,8319,17567,8383,55.97966,114.42810972383516,-8.148605679812878,,,,,,525012198,,,,,,,,,,,,,KMP.PANCAR INDAH,PASSENGER,,,Passenger,649,,Passenger_x17535_y8351_vv.tif,Passenger_x17535_y8351_vh.tif,Passenger_x17535_y8351_vv.tif,Passenger_x17535_y8351_vh.tif,Passenger_x17535_y8351_vv.tif,Passenger_x17535_y8351_vh.tif,Passenger_x17535_y8351_vv.tif,Passenger_x17535_y8351_vh.tif,Passenger_x17535_y8351_vv.tif,Passenger_x17535_y8351_vh.tif,Passenger_x17535_y8351_vv.tif,Passenger_x17535_y8351_vh.tif,Passenger_x17535_y8351_vv.png,Passenger_x17535_y8351_vh.png,Passenger_x17535_y8351_vv.png,Passenger_x17535_y8351_vh.png,VV,VH,VV,"VV,VH",matched,2,5dc965cc6-64b1-7097-65fc-081f9549dd8f,525012198,KMP.PANCAR INDAH,IDN,POBS,8670772,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2017-12-19T04:59:54Z,2026-05-29T09:18:24Z,registry_ssvid_exact,525012198,PANCARINDAH,IDN,8670772,,,,649,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,5.597966,,,,,,,,,,,,,,,,,not_run_for_passenger,,,,,,exact_scene_position_match,107.5999984741211,S1A_IW_GRDH_1SDV_20260211T220128_20260211T220153_063177_07EE44_39A6;114.4281100;-8.1486060,1770847301,0.04681492037249273,,,,GFW registryInfo.tonnageGt,,8670772,649,,GFW selfReportedInfo.imo,GFW registryInfo.tonnageGt,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260214T114040_20260214T114109_063214_07EFB0_20AD,17621,5943,Passenger_x17621_y5943_vv.tif,Passenger_x17621_y5943_vv.tif,Passenger,17621,5942,17621,5944,17589,5911,17653,5975,29.5277367,100.25247771230784,-2.503255266594496,,,,,,525801704,,,,,,,,,,,,,SPOB.SUMBER JAYA 27,PASSENGER,25,8,Passenger,,,Passenger_x17621_y5943_vv.tif,Passenger_x17621_y5943_vh.tif,Passenger_x17621_y5943_vv.tif,Passenger_x17621_y5943_vh.tif,Passenger_x17621_y5943_vv.tif,Passenger_x17621_y5943_vh.tif,Passenger_x17621_y5943_vv.tif,Passenger_x17621_y5943_vh.tif,Passenger_x17621_y5943_vv.tif,Passenger_x17621_y5943_vh.tif,Passenger_x17621_y5943_vv.tif,Passenger_x17621_y5943_vh.tif,Passenger_x17621_y5943_vv.png,Passenger_x17621_y5943_vh.png,Passenger_x17621_y5943_vv.png,Passenger_x17621_y5943_vh.png,VV,VH,VV,"VV,VH",matched,2,419a1d0e2-2cdc-2fc6-50fd-9c220b756beb,525801704,SPOB.SUMBER JAYA 27,IDN,YBA6112,,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2025-05-17T04:46:06Z,2026-06-03T23:06:55Z,,,,,,,,,,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,2.95277367,,,,,,,,,,,,,,,,,not_run_for_passenger,,,,,,exact_scene_position_match,1.0,S1A_IW_GRDH_1SDV_20260214T114040_20260214T114109_063214_07EFB0_20AD;100.2524780;-2.5032550,1771069255,0.04359095622377423,,,,,,,,,,,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,VesselFinder AIS Length/Beam,
S1A_IW_GRDH_1SDV_20260202T114041_20260202T114110_063039_07E931_197F,17673,5398,Passenger_x17673_y5398_vv.tif,Passenger_x17673_y5398_vv.tif,Passenger,17673,5393,17673,5403,17641,5366,17705,5430,94.9706726,100.25546667150996,-2.454101185954189,,,,,,525021130,,,,,,,,,,,,,KMP.GAMBOLO,PASSENGER,,,Passenger,560,,Passenger_x17673_y5398_vv.tif,Passenger_x17673_y5398_vh.tif,Passenger_x17673_y5398_vv.tif,Passenger_x17673_y5398_vh.tif,Passenger_x17673_y5398_vv.tif,Passenger_x17673_y5398_vh.tif,Passenger_x17673_y5398_vv.tif,Passenger_x17673_y5398_vh.tif,Passenger_x17673_y5398_vv.tif,Passenger_x17673_y5398_vh.tif,Passenger_x17673_y5398_vv.tif,Passenger_x17673_y5398_vh.tif,Passenger_x17673_y5398_vv.png,Passenger_x17673_y5398_vh.png,Passenger_x17673_y5398_vv.png,Passenger_x17673_y5398_vh.png,VV,VH,VV,"VV,VH",matched,3,df684f08b-b3bc-2ddd-5263-bc0e83e59d1e,525021130,KMP.GAMBOLO,IDN,PMUP,8668846,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2015-09-03T13:35:09Z,2026-06-03T23:59:18Z,registry_ssvid_exact,525021130,GAMBOLO,IDN,8668846,,,,560,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,9.49706726,,,,,,,,,,,,,,,,,not_run_for_passenger,,,,,,exact_scene_position_match,1.0,S1A_IW_GRDH_1SDV_20260202T114041_20260202T114110_063039_07E931_197F;100.2554670;-2.4541010,1770032456,0.04194381266576118,,,,GFW registryInfo.tonnageGt,,8668846,560,,GFW selfReportedInfo.imo,GFW registryInfo.tonnageGt,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_2CED,17806,7143,Passenger_x17806_y7143_vv.tif,Passenger_x17806_y7143_vv.tif,Passenger,17808,7139,17804,7147,17774,7111,17838,7175,92.5287552,118.16973807605407,-0.412572466806687,,,,,,525005017,,,,,,,,,,,,,BUKIT SIGUNTANG,PASSENGER,,,Passenger,14643,,Passenger_x17806_y7143_vv.tif,Passenger_x17806_y7143_vh.tif,Passenger_x17806_y7143_vv.tif,Passenger_x17806_y7143_vh.tif,Passenger_x17806_y7143_vv.tif,Passenger_x17806_y7143_vh.tif,Passenger_x17806_y7143_vv.tif,Passenger_x17806_y7143_vh.tif,Passenger_x17806_y7143_vv.tif,Passenger_x17806_y7143_vh.tif,Passenger_x17806_y7143_vv.tif,Passenger_x17806_y7143_vh.tif,Passenger_x17806_y7143_vv.png,Passenger_x17806_y7143_vh.png,Passenger_x17806_y7143_vv.png,Passenger_x17806_y7143_vh.png,VV,VH,VV,"VV,VH",matched,2,86235c9aa-a4c1-d129-1f7e-d73607be16cc,525005017,BUKIT SIGUNTANG,IDN,YFGS,9124536,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2012-01-01T00:28:30Z,2026-06-03T23:59:54Z,registry_ssvid_exact,525005017,BUKITSIGUNTANG,IDN,9124536,,,,14643,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,9.25287552,,,,,,,,,,,,,,,,,not_run_for_passenger,,,,,,exact_scene_position_match,30.600000381469727,S1A_IW_GRDH_1SDV_20260218T215107_20260218T215132_063279_07F220_2CED;118.1697380;-0.4125720,1771451480,0.05259097154599921,,,,GFW registryInfo.tonnageGt,,9124536,14643,,GFW selfReportedInfo.imo,GFW registryInfo.tonnageGt,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260207T205328_20260207T205357_063118_07EC1F_ACF2,18309,8590,Passenger_x18309_y8590_vv.tif,Passenger_x18309_y8590_vv.tif,Passenger,18315,8590,18303,8590,18277,8558,18341,8622,125.736351,132.56957742208184,-0.3204430838843891,,,,,,525005046,,,,,,,,,,,,,KM DOROLONDA,PASSENGER,,,Passenger,14685,,Passenger_x18309_y8590_vv.tif,Passenger_x18309_y8590_vh.tif,Passenger_x18309_y8590_vv.tif,Passenger_x18309_y8590_vh.tif,Passenger_x18309_y8590_vv.tif,Passenger_x18309_y8590_vh.tif,Passenger_x18309_y8590_vv.tif,Passenger_x18309_y8590_vh.tif,Passenger_x18309_y8590_vv.tif,Passenger_x18309_y8590_vh.tif,Passenger_x18309_y8590_vv.tif,Passenger_x18309_y8590_vh.tif,Passenger_x18309_y8590_vv.png,Passenger_x18309_y8590_vh.png,Passenger_x18309_y8590_vv.png,Passenger_x18309_y8590_vh.png,VV,VH,VV,"VV,VH",matched,2,11998b3cb-ba97-4441-f984-85722fb83661,525005046,KM DOROLONDA,IDN,YGQN,9226487,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2012-01-01T00:27:35Z,2026-06-03T23:59:55Z,registry_ssvid_exact,525005046,DOROLONDA,IDN,9226487,,,,14685,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,12.5736351,,,,,,,,,,,,,,,,,not_run_for_passenger,,,,,,exact_scene_position_match,89.19999694824219,S1A_IW_GRDH_1SDV_20260207T205328_20260207T205357_063118_07EC1F_ACF2;132.5695770;-0.3204430,1770497623,0.04785060381097175,,,,GFW registryInfo.tonnageGt,,9226487,14685,,GFW selfReportedInfo.imo,GFW registryInfo.tonnageGt,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260307T202245_20260307T202310_063526_07FB88_8E99,18409,7936,Passenger_x18409_y7936_vv.tif,Passenger_x18409_y7936_vv.tif,Passenger,18409,7937,18409,7935,18377,7904,18441,7968,23.0374985,139.12092227712753,-8.228371840240618,,,,,,525005002,,,,,,,,,,,,,BARAKUDA 02,PASSENGER,,,Passenger,14581,,Passenger_x18409_y7936_vv.tif,Passenger_x18409_y7936_vh.tif,Passenger_x18409_y7936_vv.tif,Passenger_x18409_y7936_vh.tif,Passenger_x18409_y7936_vv.tif,Passenger_x18409_y7936_vh.tif,Passenger_x18409_y7936_vv.tif,Passenger_x18409_y7936_vh.tif,Passenger_x18409_y7936_vv.tif,Passenger_x18409_y7936_vh.tif,Passenger_x18409_y7936_vv.tif,Passenger_x18409_y7936_vh.tif,Passenger_x18409_y7936_vv.png,Passenger_x18409_y7936_vh.png,Passenger_x18409_y7936_vv.png,Passenger_x18409_y7936_vh.png,VV,VH,VV,"VV,VH",matched,2,f5a770ece-ea22-ec35-83f5-b7c2a2a0f9da,525005002,BARAKUDA 02,IDN,AABBE,9032147,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2012-01-02T14:18:19Z,2026-06-03T23:59:53Z,registry_ssvid_exact,525005002,DOBONSOLO,IDN,9032147,,,,14581,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,2.30374985,,,,,,,,,,,,,,,,,not_run_for_passenger,,,,,,exact_scene_position_match,186.4,S1A_IW_GRDH_1SDV_20260307T202245_20260307T202310_063526_07FB88_8E99;139.1209220;-8.2283720,1772914978,0.035294522966156545,,,,GFW registryInfo.tonnageGt,,9032147,14581,,GFW selfReportedInfo.imo,GFW registryInfo.tonnageGt,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260314T092801_20260314T092830_063621_07FF2B_5828,18558,8250,Passenger_x18558_y8250_vv.tif,Passenger_x18558_y8250_vv.tif,Passenger,18557,8246,18559,8254,18526,8218,18590,8282,83.9742813,134.03645872854636,-6.28411308698996,,,,,,525016285,,,,,,,,,,,,,LOBSTER,PASSENGER,,,Passenger,628,,Passenger_x18558_y8250_vv.tif,Passenger_x18558_y8250_vh.tif,Passenger_x18558_y8250_vv.tif,Passenger_x18558_y8250_vh.tif,Passenger_x18558_y8250_vv.tif,Passenger_x18558_y8250_vh.tif,Passenger_x18558_y8250_vv.tif,Passenger_x18558_y8250_vh.tif,Passenger_x18558_y8250_vv.tif,Passenger_x18558_y8250_vh.tif,Passenger_x18558_y8250_vv.tif,Passenger_x18558_y8250_vh.tif,Passenger_x18558_y8250_vv.png,Passenger_x18558_y8250_vh.png,Passenger_x18558_y8250_vv.png,Passenger_x18558_y8250_vh.png,VV,VH,VV,"VV,VH",matched,2,bbfadaae8-8c9e-d4e1-a0ff-394bfe19f946,525016285,LOBSTER,IDN,PMPI,8734499,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2016-09-22T09:11:31Z,2026-06-03T23:56:55Z,registry_ssvid_exact,525016285,LOBSTER,IDN,8734499,,,,628,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,8.39742813,,,,,,,,,,,,,,,,,not_run_for_passenger,,,,,,exact_scene_position_match,340.20001220703125,S1A_IW_GRDH_1SDV_20260314T092801_20260314T092830_063621_07FF2B_5828;134.0364590;-6.2841130,1773480496,0.03152365100793641,,,,GFW registryInfo.tonnageGt,,8734499,628,,GFW selfReportedInfo.imo,GFW registryInfo.tonnageGt,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
S1A_IW_GRDH_1SDV_20260218T092801_20260218T092830_063271_07F1D8_845F,18600,8050,Passenger_x18600_y8050_vv.tif,Passenger_x18600_y8050_vv.tif,Passenger,18600,8047,18600,8053,18568,8018,18632,8082,66.5696716,134.040411450794,-6.266126213955888,,,,,,525016285,,,,,,,,,,,,,LOBSTER,PASSENGER,,,Passenger,628,,Passenger_x18600_y8050_vv.tif,Passenger_x18600_y8050_vh.tif,Passenger_x18600_y8050_vv.tif,Passenger_x18600_y8050_vh.tif,Passenger_x18600_y8050_vv.tif,Passenger_x18600_y8050_vh.tif,Passenger_x18600_y8050_vv.tif,Passenger_x18600_y8050_vh.tif,Passenger_x18600_y8050_vv.tif,Passenger_x18600_y8050_vh.tif,Passenger_x18600_y8050_vv.tif,Passenger_x18600_y8050_vh.tif,Passenger_x18600_y8050_vv.png,Passenger_x18600_y8050_vh.png,Passenger_x18600_y8050_vv.png,Passenger_x18600_y8050_vh.png,VV,VH,VV,"VV,VH",matched,2,bbfadaae8-8c9e-d4e1-a0ff-394bfe19f946,525016285,LOBSTER,IDN,PMPI,8734499,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,PASSENGER,COMBINATION_OF_REGISTRY_AND_AIS_INFERRED_NN_INFO,2016-09-22T09:11:31Z,2026-06-03T23:56:55Z,registry_ssvid_exact,525016285,LOBSTER,IDN,8734499,,,,628,,,filled,GFW_SAR_position_tile_bearing_plus_GFW_SAR_length,official_source_exact_scene_position,10.0,6.656967160000001,,,,,,,,,,,,,,,,,not_run_for_passenger,,,,,,exact_scene_position_match,1.2000000476837158,S1A_IW_GRDH_1SDV_20260218T092801_20260218T092830_063271_07F1D8_845F;134.0404110;-6.2661260,1771406896,0.055214987196788835,,,,GFW registryInfo.tonnageGt,,8734499,628,,GFW selfReportedInfo.imo,GFW registryInfo.tonnageGt,,derived_from_crop_window,Center_x/Center_y +/- patch_size/2; patch_size=64; LowerRight is exclusive crop-window edge,,,,,,,,,,,,,,,,,,,,,,64,FULL_FISHING_CARGO_PASSENGER_64_FINAL,,,
